customer_id,account_id,account_type,account_open_date,account_status,gender,age,state,pincode,customer_segment,employment_status,employer_name,annual_income_inr,account_balance_inr,num_products_held,kyc_status,nominee_added,mobile_banking_enabled,net_banking_enabled,credit_card_linked,demat_account,branch_name,relationship_manager_id,last_login_days_ago,is_dormant,churn_flag,fraud_flag,loan_type,loan_amount_inr,loan_tenure_months,outstanding_principal_inr,emi_amount_inr,days_past_due,is_npa,penalty_amount_inr,credit_score,credit_bureau,risk_rating,savings_interest_rate_pct,fd_interest_rate_pct,overdraft_limit_inr,monthly_interest_income_inr,monthly_service_charges_inr,num_transactions_last_month,avg_transaction_value_inr,last_transaction_date,last_transaction_type,last_transaction_channel,last_transaction_amount_inr,transaction_currency
CUST100227,ACC900227,Recurring Deposit,01-03-2022,Active,M,39,Rajasthan,273648,Corporate,Salaried,Employer_12,1827727.29,1664010.29,4,Pending,N,,N,Y,Y,Pune FC Road,RM8,350,0,0,0,,,,,,120,1,,826,CIBIL,Low,,,,8862.22,295.87,19,27160.54,30-12-2020,Debit,Mobile App,385532,EUR
CUST100228,ACC900228,Fixed Deposit,23-11-2020,Inactive,M,74,Gujarat,525006,SME,,,3112914.89,1366808.33,5,Rejected,Y,N,Y,N,N,Hyderabad Banjara Hills,,625,0,1,0,Auto Loan,3937718.97,12,1927184.3,78754.38,30,0,2012.21,714,EQUIFAX,Very High,,5.97,,9536.41,1481.26,32,68232.97,15-06-2020,EMI,Branch,461530.25,INR
CUST100229,ACC900229,Current,15-10-2019,Active,M,42,Rajasthan,822502,Retail,Student,,680973.79,312435.43,7,Verified,Y,,,,Y,Delhi North,,346,0,1,0,,,,,,0,0,0,302,EXPERIAN,Medium,,,,1721.97,1029.49,37,55450.61,31-05-2024,Credit,Net Banking,79386.25,INR
CUST100230,ACC900230,Fixed Deposit,28-01-2023,Active,Other,37,Gujarat,888019,,,,3302504.35,1925629.51,4,Verified,N,Y,N,,,Pune FC Road,,168,1,1,,,,,,,60,0,1940.69,772,EXPERIAN,,,7.62,,5441.1,100.79,7,11536.76,28-10-2018,Transfer,UPI,351413.05,GBP
CUST100231,ACC900231,Fixed Deposit,17-01-2019,Active,,39,Karnataka,104493,,Business Owner,,383051.88,961462.09,6,,N,N,,Y,Y,,,460,,,0,Personal Loan,2146323.22,84,1591245.45,42926.46,120,1,2987.55,813,EXPERIAN,Very High,,6.63,,9418.87,1829.21,87,44664.41,13-11-2024,EMI,Branch,367152.39,INR
CUST100232,ACC900232,Fixed Deposit,10-01-2018,Inactive,,22,Delhi,933016,Retail,Retired,,2881356.31,33950.87,5,Pending,Y,Y,Y,Y,Y,Hyderabad Banjara Hills,,462,,0,1,,,,,,30,0,4678.42,352,EXPERIAN,Low,,7.63,,10520.4,391.76,70,65074.74,13-05-2022,Debit,NEFT,277622.09,INR
CUST100233,ACC900233,Savings,12-08-2023,Frozen,M,25,,222152,Retail,,,3258073.66,1560411.94,8,,N,N,Y,Y,Y,Ahmedabad SG Highway,,564,0,0,0,Personal Loan,2616805.42,24,2429467.97,52336.11,180,1,1854.22,847,,Medium,4.44,,,9230.57,,96,2652.6,07-11-2022,Interest,Net Banking,375054.94,INR
CUST100234,ACC900234,Savings,14-05-2018,Active,F,37,Delhi,382117,HNI,Student,,1523469.1,578947.7,4,Pending,Y,N,Y,N,N,Delhi North,RM9,602,,1,1,Auto Loan,3998026.17,120,3683740.2,79960.52,120,1,2828.27,607,CIBIL,,3.88,,,12690.06,1726.91,,27328.58,21-11-2023,Transfer,Net Banking,58297.34,EUR
CUST100235,ACC900235,Savings,08-05-2023,Inactive,M,41,Tamil Nadu,708388,HNI,Business Owner,,2817637.3,1075676.65,7,Expired,,N,,Y,,Jaipur Vaishali,RM43,41,0,0,0,Personal Loan,985784.77,24,,19715.7,0,0,0,429,EXPERIAN,Very High,3.85,,,9476.23,484.57,0,47799.9,11-07-2023,Credit,Branch,212520.98,INR
CUST100236,ACC900236,Checking,10-07-2018,Frozen,F,43,Maharashtra,899679,HNI,,,4645160.82,5895.17,5,Pending,Y,N,N,Y,N,Hyderabad Banjara Hills,RM38,659,1,1,0,,,,,,0,0,0,649,,Very High,,,,-3192.38,116.67,92,68912.39,27-10-2023,EMI,UPI,319852.34,GBP
CUST100237,ACC900237,Fixed Deposit,02-04-2020,Active,F,71,Gujarat,730794,,,,4814630.18,901170.96,3,Pending,N,,N,,Y,Bangalore MG Road,,639,0,,1,,,,,,120,1,7.02,864,CIBIL,,,8.91,,147.63,1388.65,47,56129.29,24-06-2021,Credit,RTGS,30336.97,EUR
CUST100238,ACC900238,Checking,23-08-2021,Closed,M,40,Karnataka,,,Self-Employed,,3835397.03,878284.33,5,Expired,Y,,,Y,,Delhi North,,569,1,0,0,Home Loan,2822118.41,12,812248.94,56442.37,0,0,0,861,EXPERIAN,Low,,,31773.55,9405.33,1636.33,27,322358.21,03-08-2024,Credit,RTGS,514979.51,USD
CUST100239,ACC900239,Savings,04-02-2019,,F,60,West Bengal,545525,SME,Salaried,Employer_40,1078614.89,93860.22,3,Pending,Y,,,,,Chennai East,,455,,,0,Personal Loan,717930.95,48,27319377.07,14358.62,0,0,0,606,EXPERIAN,Low,6.07,,,10767.6,1885.05,106,,15-03-2022,Interest,ATM,86932.44,INR
CUST100240,ACC900240,Current,01-12-2020,Closed,M,64,Gujarat,673284,,Salaried,Employer_87,1156710.29,937574.81,5,,,Y,,N,Y,Jaipur Vaishali,,697,0,0,1,,,,,,0,0,0,535,,,,,,7901.23,945.67,83,4581.92,02-06-2019,Credit,Branch,264031.33,USD
CUST100241,ACC900241,Current,03-05-2018,Closed,M,67,Gujarat,146290,HNI,Business Owner,,4059107.66,1397855.83,3,Expired,N,N,N,Y,,Bangalore MG Road,RM1,386,,0,,,,,,,,,0,494,CIBIL,Low,,,,4496.39,294.8,114,4991.82,16-04-2018,Transfer,Mobile App,161102.35,INR
CUST100242,ACC900242,Current,30-12-2018,Active,Other,35,Delhi,353993,Retail,Student,,2076630.68,290834.82,1,Expired,N,,Y,,,Pune FC Road,,409,0,0,0,Auto Loan,59592120.03,36,43634166.17,1191842.4,0,0,0,354,EXPERIAN,,,,,9757.4,354.84,77,47131.65,24-11-2023,Debit,Mobile App,30885.27,INR
CUST100243,ACC900243,Checking,07-11-2023,Inactive,M,60,,970753,HNI,Retired,,2089647.63,828824.53,3,Pending,,Y,N,Y,,Mumbai Central,RM22,713,0,0,,,,,,,180,1,4999.66,406,EQUIFAX,High,,,106301.62,9869.62,1586.24,111,68971.41,16-05-2022,Transfer,Mobile App,463170.59,INR
CUST100244,ACC900244,Current,03-06-2018,,Other,21,Telangana,217455,,Salaried,Employer_193,1292355.12,1580481.66,6,Verified,Y,Y,Y,,Y,Mumbai Central,,13,0,0,0,Auto Loan,2844558.72,48,2143346.84,56891.17,,,0,777,CIBIL,,,,,1574.56,1561.64,25,46110.79,06-06-2020,EMI,Mobile App,307210.02,GBP
CUST100245,ACC900245,Fixed Deposit,29-09-2021,Active,,49,Rajasthan,549492,HNI,Student,,3730537.78,2000789.55,5,,N,,Y,N,Y,,RM48,98,,0,0,Business Loan,3454092.37,84,23477546.94,69081.85,0,0,0,838,CIBIL,Low,,6.35,,1185.86,1436.83,28,32958.55,30-07-2024,EMI,Mobile App,94098.13,USD
CUST100246,ACC900246,Checking,14-10-2022,Active,M,30,Delhi,399645,Retail,Student,,2658231.13,1834813.52,4,Expired,,Y,,N,,Kolkata West,,463,1,0,1,Home Loan,1878261.56,48,337616.31,37565.23,60,0,205183.89,740,,,,,158846.53,7997.61,91.08,62,35444.15,19-12-2024,Interest,Branch,434965.49,INR
CUST100247,ACC900247,Recurring Deposit,10-11-2019,Inactive,,63,West Bengal,794727,SME,Self-Employed,,3827046.33,1569374.15,1,Expired,N,,,Y,,Kolkata West,,532,1,0,0,Business Loan,3876510.85,,658829.85,77530.22,60,0,2375.43,882,EXPERIAN,Very High,,,,,1131.47,13,1861.48,09-12-2024,Debit,Branch,460384.1,INR
CUST100248,ACC900248,Recurring Deposit,13-03-2018,Active,Other,75,Gujarat,508196,Corporate,Student,,4623566.56,288480.28,4,Expired,Y,Y,,,N,Jaipur Vaishali,RM4,396,0,0,0,Auto Loan,203832.93,120,124860.46,4076.66,90,1,4644.44,395,,Low,,,,6093.11,1511.02,80,74348.83,11-10-2022,Penalty,Net Banking,426392.04,INR
CUST100249,ACC900249,Savings,29-11-2018,Closed,F,57,Tamil Nadu,731031,SME,Retired,,3952659.02,1806764.05,7,Verified,,,N,N,Y,Bangalore MG Road,,,0,,1,,,,,,30,0,,374,CIBIL,Very High,2.79,,,14469.48,1469.48,99,71627.21,21-12-2022,Penalty,RTGS,69899.9,EUR
CUST100250,ACC900250,Savings,10-03-2020,Inactive,F,32,Delhi,660130,,Salaried,Employer_171,4610225.37,1407778.65,1,Rejected,Y,N,Y,,N,Kolkata West,,511,0,0,0,Education Loan,563379.34,12,160763.72,11267.59,0,0,0,467,,High,6.82,,,4861.74,979.16,96,19515.77,27-06-2019,EMI,IMPS,269714.8,USD
CUST100251,ACC900251,Checking,04-11-2018,Frozen,M,58,Telangana,266951,SME,,,4452105.92,1603995.41,2,,Y,,Y,Y,Y,,,675,0,0,0,Business Loan,4690166.53,84,3475953.61,93803.33,,,0,736,EXPERIAN,Very High,,,-108591.94,7511.02,1536.95,108,43173.23,18-10-2021,Interest,Branch,357262.38,INR
CUST100252,ACC900252,Savings,04-10-2021,,M,24,Gujarat,665465,Corporate,Student,,2040728.58,1247116.97,2,Expired,Y,Y,,N,N,Chennai East,RM2,389,1,1,0,Business Loan,771332.22,12,450716,15426.64,0,0,0,854,CIBIL,,3.92,,,6803.99,1652.16,16,71173.64,30-07-2020,Penalty,RTGS,299371.83,EUR
CUST100253,ACC900253,Recurring Deposit,18-09-2018,Inactive,F,47,,987874,Corporate,Self-Employed,,3135388.23,1703228.29,6,Verified,,Y,,Y,,Mumbai Central,RM26,199,,0,0,Education Loan,3727269.68,84,2107105.38,74545.39,0,0,0,844,CIBIL,,,,,4107.67,888.23,23,30755.27,16-01-2022,EMI,RTGS,362293.62,INR
CUST100254,ACC900254,Current,17-07-2022,Inactive,F,61,Delhi,443687,Corporate,Salaried,Employer_50,1103429.2,1947324.54,2,Pending,N,Y,N,N,N,Bangalore MG Road,RM7,374,0,,0,Education Loan,871533.89,48,732591.08,17430.68,60,0,1131.24,816,,,,,,13257.05,391.67,3,43481.75,07-04-2024,Credit,NEFT,313307.02,EUR
CUST100255,ACC900255,Fixed Deposit,04-05-2023,Closed,F,51,Tamil Nadu,840401,HNI,Business Owner,,1374560.16,89904.95,6,Expired,N,,N,N,N,Mumbai Central,RM33,685,0,,,,,,,,0,0,0,411,CIBIL,Medium,,5.65,,2205.18,1547.29,45,38280.66,15-05-2019,Interest,IMPS,29053.97,GBP
CUST100256,ACC900256,Recurring Deposit,22-10-2021,Active,F,41,Rajasthan,406884,HNI,Student,,3891985.59,1015798.88,3,Verified,,Y,N,N,,Ahmedabad SG Highway,RM10,527,1,,0,Home Loan,4804995.69,84,555376.52,96099.91,0,0,0,,EQUIFAX,Very High,,,,4338.83,1248.62,75,6090.97,20-04-2019,Transfer,NEFT,,EUR
CUST100257,ACC900257,Current,25-03-2021,Frozen,F,22,Delhi,676060,SME,Retired,,4079569.1,1582256.14,6,Expired,N,,,Y,,Chennai East,,660,,,,Home Loan,700728.29,12,423915.66,14014.57,0,0,0,832,,High,,,,7574.25,1906.63,20,54726.25,08-11-2019,EMI,IMPS,258248.18,INR
CUST100258,ACC900258,Checking,17-09-2018,Frozen,,30,Rajasthan,621877,HNI,Self-Employed,,4143586.43,1370835.04,1,Rejected,Y,Y,N,Y,,Ahmedabad SG Highway,RM14,334,0,0,0,Home Loan,1675567.12,48,1278588.93,33511.34,90,1,4168.3,899,EQUIFAX,Very High,,,142194.28,11908.55,372.65,70,19361.45,28-09-2020,Transfer,Branch,275733.27,GBP
CUST100259,ACC900259,Recurring Deposit,05-04-2024,,M,27,Delhi,,HNI,Self-Employed,,3930979.44,1632674.12,1,Expired,N,Y,N,Y,Y,Jaipur Vaishali,RM42,600,,0,0,,,,,,0,0,0,477,CIBIL,,,,,3048.19,1903.15,70,50475.53,26-10-2023,Transfer,IMPS,349420.44,EUR
CUST100260,ACC900260,Savings,14-01-2019,Inactive,Other,35,Gujarat,662192,SME,Salaried,Employer_98,471897.05,1105176.43,3,Verified,Y,N,,Y,N,Delhi North,,681,0,0,0,,,,,,,,0,417,,Low,3.1,,,11094.91,1357.84,19,9767.18,01-03-2023,EMI,RTGS,361871.25,INR
CUST100261,ACC900261,Recurring Deposit,01-03-2019,Inactive,F,36,Delhi,269820,Retail,Retired,,683462.1,1317140.71,7,Pending,Y,Y,N,Y,N,Delhi North,,284,0,0,0,Auto Loan,4231573.96,36,927392.57,84631.48,,,0,675,,Medium,,,,8197.08,1577.97,8,65544.2,08-09-2024,Debit,NEFT,402235.86,INR
CUST100262,ACC900262,Checking,19-09-2024,,M,64,Maharashtra,872468,SME,Salaried,Employer_95,2150619.63,446802.95,6,,Y,,Y,Y,Y,Bangalore MG Road,,460,0,0,0,,,,,,0,0,0,567,CIBIL,,,,156343.27,3704.5,1539.61,90,31127.51,27-01-2022,EMI,RTGS,280888,GBP
CUST100263,ACC900263,Current,04-01-2019,,,51,Tamil Nadu,713571,,Business Owner,,2891451.28,1293384.07,8,Pending,N,N,N,N,N,Pune FC Road,,141,,0,0,Home Loan,4280343.9,12,2017484.35,85606.88,120,1,5137.26,355,EXPERIAN,,,,,10576.73,402.32,6,28366.16,14-05-2021,EMI,Branch,83411.27,INR
CUST100264,ACC900264,Savings,12-05-2018,Inactive,M,43,Rajasthan,379103,,Retired,,2193359.63,1213621.51,4,Rejected,Y,Y,N,N,Y,,,330,1,0,0,Home Loan,2254925.84,60,290032.32,45098.52,0,0,0,865,EQUIFAX,,3.49,,,9174.75,748.59,40,52502.7,07-12-2019,Transfer,ATM,314716.81,EUR
CUST100265,ACC900265,Checking,13-05-2020,,F,50,Rajasthan,473346,Retail,Student,,3137580.15,,8,Verified,N,,Y,Y,Y,Bangalore MG Road,,519,,1,0,,,,,,30,0,146.12,741,CIBIL,Medium,,,447250.9,434.11,1194.27,6,63465.67,31-12-2018,Credit,RTGS,427227.13,INR
CUST100266,ACC900266,Fixed Deposit,17-02-2018,Closed,M,69,,449497,SME,Student,,61812464.98,979251.02,6,Rejected,Y,N,N,,,Ahmedabad SG Highway,,471,,0,1,,,,,,0,0,0,387,,Low,,7.85,,4068.62,808.42,82,74742.7,15-08-2024,Debit,UPI,312104.85,USD
CUST100267,ACC900267,Checking,14-04-2021,Inactive,F,56,West Bengal,213204,,Student,,3602831.36,749713.96,7,Rejected,N,,,,Y,Jaipur Vaishali,,417,0,0,0,Business Loan,2177620.78,36,,43552.42,180,1,3987.61,695,EXPERIAN,Medium,,,475479.08,14965.11,,45,66358.1,28-05-2019,Interest,ATM,497316.63,EUR
CUST100268,ACC900268,Current,04-02-2020,Closed,F,34,Gujarat,676247,,Student,,2813394.51,,8,Verified,,,,,Y,Jaipur Vaishali,,390,1,,0,Personal Loan,1879491.61,,402156.95,37589.83,60,0,4374.65,497,EQUIFAX,Low,,,,-321.64,1063.65,,-12986.3,07-06-2023,Interest,Net Banking,63718.7,INR
CUST100269,ACC900269,Savings,02-09-2021,Closed,Other,38,Gujarat,115052,,,,729176.41,78999360.58,5,,N,N,N,Y,N,Mumbai Central,,372,,,0,Education Loan,5186931.85,12,-271739.71,103738.64,0,0,0,850,EXPERIAN,High,3.39,,,4414.57,1771.99,31,74951.07,30-06-2024,Transfer,UPI,8192617.87,INR
CUST100270,ACC900270,Fixed Deposit,24-10-2021,Active,M,54,Maharashtra,662928,SME,Retired,,3880178.05,455343.25,6,Rejected,,,,N,Y,Ahmedabad SG Highway,,528,,1,,Home Loan,2215306.3,60,1774815.84,44306.13,0,0,0,644,CIBIL,High,,6.56,,1678.87,209.27,80,50428.79,07-02-2018,Debit,RTGS,412921.34,USD
CUST100271,ACC900271,Fixed Deposit,19-07-2023,Inactive,M,73,Telangana,589919,SME,,,1058091.27,845241.98,6,,,N,N,N,,Hyderabad Banjara Hills,,78,0,0,0,,,,,,30,0,2482.58,718,EXPERIAN,,,6.47,,3967.49,253.01,54,11551.67,15-04-2020,Debit,UPI,361929.66,GBP
CUST100272,ACC900272,Checking,03-03-2020,Frozen,F,46,Delhi,849894,,Salaried,Employer_18,3982194.51,1977918.62,1,,Y,N,Y,Y,,Mumbai Central,,293,,1,0,,,,,,0,0,0,707,EXPERIAN,Very High,,,163195.18,8924.25,1387.29,82,2775901.51,23-03-2024,Penalty,RTGS,-24623.81,INR
CUST100273,ACC900273,Fixed Deposit,15-11-2021,Active,F,34,Rajasthan,346903,Corporate,Business Owner,,1488126.98,415102.61,3,Verified,Y,Y,,,Y,,RM37,115,0,1,0,Home Loan,2389873.41,24,277533.63,47797.47,60,0,5161.1,426,,Very High,,5.42,,12301.69,481.93,65,72081.84,15-05-2024,Interest,RTGS,274048.75,INR
CUST100274,ACC900274,Savings,25-05-2022,,F,54,Tamil Nadu,,Corporate,Business Owner,,4927238.71,103435.99,2,,Y,,Y,N,N,Kolkata West,RM22,76,0,0,0,Personal Loan,14027453.17,36,3944824.6,280549.06,180,1,2005.82,744,CIBIL,Medium,6.43,,,4330.19,1080.29,3,57519.6,25-04-2021,Transfer,Branch,183507.97,INR
CUST100275,ACC900275,Savings,08-07-2018,Frozen,,75,Rajasthan,697006,,Student,,2106600.61,1268772.58,8,,N,,N,Y,N,Jaipur Vaishali,,,0,0,0,Home Loan,3698804.32,48,,73976.09,120,1,3506.68,402,EQUIFAX,Very High,5.14,,,8161.36,1274.26,60,,19-04-2024,EMI,Branch,211035.9,GBP
CUST100276,ACC900276,Checking,02-04-2018,Active,M,74,Telangana,630367,,Salaried,Employer_156,2376151.78,1104951.51,7,Expired,,N,N,N,Y,Chennai East,,144,0,1,0,Auto Loan,4648358.29,84,4275290.23,92967.17,60,0,1290.8,621,,Very High,,,101028.77,5054.82,1689.39,37,52650.88,02-10-2024,Credit,Mobile App,49995.91,INR
CUST100277,ACC900277,Current,29-07-2023,Active,M,19,Telangana,956624,Retail,Retired,,506087.93,1877983.63,1,Verified,N,Y,,Y,,Hyderabad Banjara Hills,,139,0,0,0,Education Loan,879866.04,,864613.11,17597.32,,,0,586,CIBIL,Low,,,,1739.56,366.94,66,12979.45,05-01-2019,EMI,Mobile App,36490.25,INR
CUST100278,ACC900278,Savings,15-05-2018,Closed,,45,West Bengal,172058,Retail,,,,999933.39,3,Rejected,N,,,,N,Delhi North,,368,0,0,0,,,,,,0,0,0,887,EQUIFAX,,3.51,,,4596.04,1469.45,29,63282.34,24-03-2024,EMI,Branch,168563.49,GBP
CUST100279,ACC900279,Current,17-11-2023,,F,27,Delhi,585175,Corporate,Student,,2672242.77,43715830.98,7,Rejected,,,Y,Y,Y,Hyderabad Banjara Hills,RM7,19,0,0,1,Personal Loan,3026512.99,60,2595646.97,60530.26,180,1,3825.77,481,EXPERIAN,High,,,,3272.14,1168.33,102,31115.27,30-09-2021,EMI,ATM,416525.33,GBP
CUST100280,ACC900280,Current,23-04-2021,Active,F,61,Maharashtra,798799,,Retired,,425593.76,47453.72,5,Expired,,,,,N,,,,,1,0,Personal Loan,1572537.61,24,1111673.18,31450.75,0,0,0,621,CIBIL,High,,,,14722.39,1403.26,,58079.99,01-08-2021,Transfer,Net Banking,103975.05,EUR
CUST100281,ACC900281,Current,22-12-2024,,F,67,West Bengal,403013,Retail,,,1115488.1,529213.34,1,Verified,,,Y,,Y,,,383,1,1,0,Personal Loan,2213757.48,60,346920.58,44275.15,0,0,0,644,EQUIFAX,Very High,,,,8227.8,85.9,96,71601.55,07-07-2018,EMI,NEFT,2744024.23,INR
CUST100282,ACC900282,Savings,12-01-2018,Active,,42,Rajasthan,693067,,,,,306046.59,5,Verified,N,N,,,,Kolkata West,,607,0,1,0,Education Loan,1074970.51,120,276323.15,21499.41,0,0,0,491,EXPERIAN,,2.57,,,13153.01,898.47,39,-27053.9,11-05-2018,Penalty,ATM,455436.38,EUR
CUST100283,ACC900283,Current,18-11-2019,Inactive,,71,Maharashtra,910682,Retail,,,2129387.77,17364.56,7,Rejected,N,,,Y,,,,716,1,0,0,Auto Loan,-748187.58,,-616817.18,-14963.75,120,1,3016.16,652,EXPERIAN,High,,,,11279.6,711.77,70,15308.03,10-02-2019,Credit,Mobile App,181388.48,INR
CUST100284,ACC900284,Savings,21-02-2024,Closed,,27,Tamil Nadu,208250,,Business Owner,,4413146.47,1837035.94,1,Rejected,Y,,N,N,N,Delhi North,,42,0,0,0,Home Loan,5088061.27,,58866950.66,101761.23,,,0,430,EXPERIAN,,6.18,,,11196.41,1999.32,19,20280.73,15-02-2021,Penalty,Branch,66090.54,INR
CUST100285,ACC900285,Recurring Deposit,19-01-2019,Closed,,21,Gujarat,188198,SME,Salaried,Employer_159,1427240.98,1698192.7,2,Expired,N,Y,N,Y,,Jaipur Vaishali,,310,1,,,Personal Loan,4658869.78,120,4057237.01,93177.4,0,0,0,323,CIBIL,Very High,,,,13404.65,116.05,113,38087.57,14-10-2019,Credit,Branch,,USD
CUST100286,ACC900286,Current,15-05-2021,Inactive,F,,Telangana,482384,SME,,,2027041.45,1550942.13,2,,Y,,N,N,Y,Mumbai Central,,207,0,0,,Auto Loan,91118.51,,23536.89,1822.37,90,1,3311.43,420,EQUIFAX,,,,,2254.63,1657.86,32,65549.17,08-11-2021,Transfer,NEFT,337280.36,INR
CUST100287,ACC900287,Checking,14-11-2018,Frozen,M,41,Telangana,489247,,Retired,,2182032.68,756757.36,2,Rejected,N,Y,N,,Y,Bangalore MG Road,,457,,0,0,,,,,,,,0,811,,,,,107500.88,5233.04,1893.77,91,60200.67,06-10-2021,Transfer,Branch,486640.42,INR
CUST100288,ACC900288,Savings,08-09-2020,Frozen,M,35,,372379,Retail,Salaried,Employer_175,1346672.78,228792.77,2,Pending,,N,,Y,N,Ahmedabad SG Highway,,,0,1,0,,,,,,30,0,451.77,,EXPERIAN,Low,7.2,,,11905.16,241.67,114,73790.24,21-07-2021,Debit,UPI,17839124.9,USD
CUST100289,ACC900289,Checking,02-11-2019,Active,F,61,Tamil Nadu,509747,HNI,Business Owner,,3457331.04,1544168.4,4,Verified,Y,N,,N,N,Chennai East,RM47,190,0,0,0,Education Loan,2269331.5,84,961271.63,45386.63,30,0,3354.19,347,EXPERIAN,High,,,212486.85,8880.42,448.56,119,2124.28,28-10-2023,Credit,ATM,13210.63,USD
CUST100290,ACC900290,Checking,09-11-2021,Closed,F,57,Delhi,616942,Retail,Retired,,4243544.94,1755605.93,8,Rejected,,,,,Y,Mumbai Central,,264,0,0,1,,,,,,120,1,70.06,494,CIBIL,Low,,,260554.38,14840.09,1582.95,109,56916.43,28-06-2020,Debit,NEFT,62017.47,EUR
CUST100291,ACC900291,Fixed Deposit,31-03-2020,Frozen,Other,34,Delhi,504086,Retail,Salaried,Employer_166,920445.65,1893919.28,7,Pending,,,N,Y,Y,Ahmedabad SG Highway,,520,0,0,,Personal Loan,4664241.77,60,1481334.01,93284.84,,,0,488,EQUIFAX,,,6.1,,,1345.88,48,68960.4,14-05-2020,Penalty,NEFT,25573.99,INR
CUST100292,ACC900292,Fixed Deposit,27-07-2020,Active,M,48,Rajasthan,693907,HNI,Salaried,Employer_65,1995533.71,928871.91,1,Pending,,N,N,,,Mumbai Central,RM14,502,,,0,Home Loan,4070424.96,84,689835.91,81408.5,0,0,0,650,,Very High,,7.49,,10039.97,187.53,72,48422.12,17-08-2024,EMI,NEFT,264983.81,GBP
CUST100293,ACC900293,Checking,24-11-2018,Frozen,M,29,Rajasthan,193351,Corporate,Salaried,Employer_199,2351046.87,928105.63,5,Expired,N,N,N,,N,Delhi North,RM13,436,0,,0,Business Loan,2709142.61,84,793342,54182.85,,,0,616,CIBIL,Very High,,,297944.63,6889.38,832.95,80,27639.35,26-06-2024,Debit,NEFT,112680.5,INR
CUST100294,ACC900294,Current,16-09-2021,,M,,Delhi,732795,,Salaried,Employer_81,1875880.48,79349.87,6,Pending,N,,N,Y,N,Bangalore MG Road,,722,0,0,1,Business Loan,2154096.71,24,422905.72,43081.93,0,0,0,689,EQUIFAX,High,,,,5378.73,508.61,88,46040.73,03-12-2021,Debit,Net Banking,269169.6,GBP
CUST100295,ACC900295,Current,26-06-2024,Inactive,,54,Maharashtra,248305,Corporate,Self-Employed,,4418876.06,1360502.02,8,Expired,Y,,,Y,,Jaipur Vaishali,RM7,208,0,0,0,Personal Loan,1161476,36,744935.93,23229.52,,,0,845,CIBIL,Very High,,,,12571.53,85.25,13,79382.31,08-09-2018,Credit,Mobile App,429318.12,EUR
CUST100296,ACC900296,Current,31-05-2022,,Other,56,Tamil Nadu,394209,HNI,Self-Employed,,1111362.44,1688545.18,3,Verified,Y,,,N,,Chennai East,RM49,156,1,0,,Education Loan,-1599792.59,48,-1424025.31,-31995.85,30,0,2598.09,635,,High,,,,5861.63,467.67,9,71397.51,18-04-2020,Debit,UPI,99453.48,INR
CUST100297,ACC900297,Fixed Deposit,30-11-2022,Active,Other,34,Telangana,430499,Corporate,Salaried,Employer_35,5138570.6,120811.19,2,Pending,N,N,Y,N,,Mumbai Central,RM48,657,1,0,0,,,,,,60,0,3817.46,467,EQUIFAX,Very High,,5.82,,,392.21,43,37325.98,16-10-2019,Debit,Branch,67650.95,USD
CUST100298,ACC900298,Checking,18-08-2018,Closed,M,29,Tamil Nadu,591950,,,,3631392.75,947900.22,2,Expired,,,Y,,N,Pune FC Road,,65,0,1,0,,,,,,0,0,0,,,Very High,,,318866.68,4094.82,1252.58,102,7792.16,27-06-2019,Credit,UPI,29518165.21,INR
CUST100299,ACC900299,Checking,21-07-2021,Frozen,M,55,Telangana,256923,Corporate,Self-Employed,,1992578.14,522027.57,5,,,N,Y,Y,Y,Kolkata West,RM8,695,0,0,0,Personal Loan,2441136.16,24,1813899.29,48822.72,0,0,0,768,EXPERIAN,Low,,,101073.46,11112.28,281.02,88,61717.74,30-10-2018,Credit,IMPS,439843.69,INR
CUST100300,ACC900300,Current,18-08-2024,,F,30,Gujarat,518767,,Business Owner,,,1130783.45,4,Rejected,Y,N,,Y,Y,Ahmedabad SG Highway,,619,1,0,0,Auto Loan,1596638.99,60,841947.05,31932.78,,,0,312,,Medium,,,,13958.78,485.99,,1042.64,10-09-2023,Credit,NEFT,296572.78,INR
CUST100301,ACC900301,Savings,19-02-2022,Closed,M,28,,623767,,Business Owner,,2982126.13,1713962.13,4,Verified,,N,,Y,N,Mumbai Central,,106,0,0,0,Home Loan,821203.4,120,248590.79,16424.07,0,0,0,476,EXPERIAN,,2.82,,,9334.54,1819.03,48,26989.65,07-03-2024,Credit,NEFT,94650.27,INR
CUST100302,ACC900302,Recurring Deposit,31-08-2021,Frozen,Other,21,Delhi,744871,HNI,Retired,,1609619.17,,3,,Y,N,,N,,Delhi North,RM10,608,,0,0,,,,,,90,1,-326.62,814,,Medium,,,,9137.92,-50.17,61,68423.65,08-05-2022,Transfer,RTGS,463924.12,INR
CUST100303,ACC900303,Recurring Deposit,28-11-2023,Inactive,M,50,Tamil Nadu,316855,Retail,Student,,682855.72,1666572.55,3,Pending,Y,N,N,Y,Y,Jaipur Vaishali,,495,1,,0,,,,,,0,0,0,363,EQUIFAX,High,,,,12854.95,1079.39,95,42781.98,30-01-2019,Transfer,ATM,305813.81,USD
