Customer_id,Account_id,Account_type,Account_open_date,Account_status,Gender,Age,State,Customer_segment,Employment_status,Annual_income_INR,Account_balance_INR,Kyc_status,Nominee_added,Mobile_banking_enabled,Net_banking_enabled,Credit_card_linked,Demat_account,Last_login_days_ago,Is_dormant,Churn_flag,Fraud_flag,Loan_type,Loan_amount_INR,Loan_tenure_months,Outstanding_principal_INR,Emi_amount_INR,Days_past_due,Is_npa,Penalty_amount_INR,Credit_score,Risk_rating,Monthly_interest_income_INR,Monthly_service_charges_INR,Num_transactions_last_month,Avg_transaction_value_INR,Last_transaction_date,Last_transaction_type,Last_transaction_channel,Last_transaction_amount_INR,Transaction_currency
CUST100332,ACC900332,Savings,11/09/2022,Inactive,Female,41,Maharashtra,HNI,Business Owner,2633099.78,982293.575,Pending,N,N,N,Y,N,251,0,0,0,No Loan,0,0,0,0,0,0,0,475,Medium,1087.95,1350.05,9,64550.85,02/09/2020,Transfer,ATM,123566.56,USD
CUST100376,ACC900376,Savings,10/02/2023,Active,Female,26,Telangana,SME,Self-Employed,2633099.78,982293.575,Rejected,N,N,Y,Y,Y,413,0,1,0,Home Loan,3453197.75,60,704514.36,69063.96,90,1,2776.55,731,Medium,7459.69,1542.58,89,59204.47,14/08/2022,Interest,RTGS,314430.72,INR
CUST100278,ACC900278,Savings,15/05/2018,Closed,Male,45,West Bengal,Retail,Retired,2633099.78,999933.39,Rejected,N,N,N,Y,N,368,0,0,0,No Loan,0,0,0,0,0,0,0,887,Very High,4596.04,1469.45,29,63282.34,24/03/2024,EMI,Branch,168563.49,GBP
CUST100106,ACC900106,Checking,31/05/2022,Frozen,Male,74,Gujarat,SME,Retired,2633099.78,1086969.69,Expired,Y,Y,N,Y,N,262,0,0,0,Home Loan,4969984.54,36,714406.77,99399.69,0,0,0,676,Very High,6108.9,587.22,60.27004219,63940.26,18/07/2023,Debit,Net Banking,369724.78,INR
CUST100300,ACC900300,Current,18/08/2024,Inactive,Female,30,Gujarat,SME,Business Owner,2633099.78,1130783.45,Rejected,Y,N,N,Y,Y,619,1,0,0,Auto Loan,1596638.99,60,841947.05,31932.78,36.06451613,0,0,312,Medium,13958.78,485.99,60.27004219,1042.64,10/09/2023,Credit,NEFT,296572.78,INR
CUST100314,ACC900314,Savings,14/06/2024,Inactive,Male,20,Rajasthan,Retail,Self-Employed,2633099.78,1858174.56,Expired,Y,N,Y,Y,N,290,0,0,0,No Loan,0,0,0,0,0,0,0,477,Very High,12950.66,48014.47,111,62549.36,29/08/2020,Interest,NEFT,387280.07,INR
CUST100125,ACC900125,Checking,31/08/2021,Frozen,Male,25,Delhi,SME,Retired,2646436.18,1839525.06,Expired,N,N,N,N,N,566,0,0,0,Personal Loan,1609389.61,36,995435.84,32187.79,180,1,2969.79,769,High,3901.02,886.67,60.27004219,36144.42,08/10/2020,Interest,NEFT,442978.81,INR
CUST100380,ACC900380,Current,13/01/2020,Inactive,Female,38,West Bengal,Corporate,Self-Employed,2652443.14,1811504.5,Pending,Y,N,N,Y,Y,498,0,0,0,Personal Loan,4574195.49,0,1119821.25,91483.91,36.06451613,0,0,434,Low,8662,1483.63,59,70554.86,23/12/2019,EMI,RTGS,316920,INR
CUST100429,ACC900429,Current,02/09/2018,Active,Male,46,Delhi,SME,Retired,2654643.23,3841.86,Verified,N,N,N,N,N,701,0,0,0,Auto Loan,2425190.04,12,2282322.63,48503.8,0,0,0,542,Low,11892.64,1711.28,77,405.48,27/09/2018,Debit,RTGS,457276.02,INR
CUST100246,ACC900246,Checking,14/10/2022,Active,Male,30,Delhi,Retail,Student,2658231.13,1834813.52,Expired,Y,Y,N,N,N,463,1,0,1,Home Loan,1878261.56,48,337616.31,37565.23,60,0,205183.89,740,Very High,7997.61,91.08,62,35444.15,19/12/2024,Interest,Branch,434965.49,INR
CUST100019,ACC900019,Fixed Deposit,30/10/2022,Inactive,Female,52,Telangana,Retail,Salaried,2670609.08,137995.96,Pending,N,N,N,N,N,480,0,0,0,Home Loan,-523822.86,120,-305155.71,-10476.46,0,0,0,632,Very High,11977.88,295.89,117,7047.11,09/08/2024,Interest,RTGS,40384.54,USD
CUST100279,ACC900279,Current,17/11/2023,Inactive,Female,27,Delhi,Corporate,Student,2672242.77,43715830.98,Rejected,Y,N,Y,Y,Y,19,0,0,1,Personal Loan,3026512.99,60,2595646.97,60530.26,180,1,3825.77,481,High,3272.14,1168.33,102,31115.27,30/09/2021,EMI,ATM,416525.33,GBP
CUST100175,ACC900175,Checking,03/04/2021,Inactive,Male,69,West Bengal,Retail,Self-Employed,2673449.78,1913654.9,Verified,Y,N,Y,Y,N,601,0,0,0,No Loan,0,0,0,0,0,0,0,785,High,12433.38,605.59,19,5445.99,08/02/2020,Penalty,Branch,45109.11,INR
CUST100092,ACC900092,Current,06/08/2018,Frozen,Female,27,Maharashtra,Retail,Self-Employed,2686987.54,105376.44,Rejected,N,Y,Y,Y,N,351,0,0,0,Auto Loan,1748810.74,12,15717882.93,34976.21,0,0,0,796,Very High,2249.45,791.69,92,46067.12,27/08/2021,Credit,Branch,167011.96,INR
CUST100024,ACC900024,Savings,05/10/2022,Frozen,Male,70,Rajasthan,Retail,Retired,2691220.12,1335574.64,Expired,Y,N,Y,Y,N,730,0,1,0,Education Loan,870266.04,84,549405.43,17405.32,0,0,0,715,Very High,4050.87,387.48,18,-1224.74,09/02/2022,EMI,NEFT,9846397.51,GBP
CUST100163,ACC900163,Checking,04/12/2023,Active,Male,31,West Bengal,Corporate,Self-Employed,2697798.95,1696483.48,Verified,Y,N,N,Y,Y,612,0,0,0,No Loan,0,0,0,0,0,1,0,882,Low,1825.16,967.125,38,9708.15,17/09/2021,Debit,ATM,424158.23,GBP
CUST100438,ACC900438,Recurring Deposit,15/08/2022,Inactive,Female,40,Maharashtra,Retail,Retired,2724181.25,372155.54,Expired,Y,N,N,Y,N,615,0,1,1,No Loan,0,0,0,0,0,1,0,541,High,13623.62,1681.75,112,23182.92,04/11/2021,Interest,UPI,433348.15,INR
CUST100124,ACC900124,Checking,18/07/2020,Frozen,Female,48,West Bengal,SME,Student,2734967.19,1487345.8,Expired,Y,Y,Y,N,N,530,0,0,0,Auto Loan,4423951.45,120,1237700.94,88479.03,60,0,497.16,431,Very High,2926.45,866.34,84,27825.28,11/07/2022,Transfer,UPI,279788.3,USD
CUST100165,ACC900165,Fixed Deposit,24/05/2021,Inactive,Other,36,Rajasthan,Corporate,Salaried,2773170.8,73551142.02,Rejected,Y,Y,N,N,Y,28,0,0,1,No Loan,0,0,0,0,0,0,0,380,Very High,9518.46,18772.42,66,23608.59,05/08/2019,Debit,ATM,347586.53,INR
CUST100035,ACC900035,Checking,05/12/2018,Active,Male,59,Gujarat,SME,Retired,2789783.28,26201694.76,Verified,N,N,Y,N,N,302,0,1,0,No Loan,0,0,0,0,0,0,0,347,High,6507.21,1522.12,72,13809.59,28/04/2020,Penalty,Mobile App,402230.04,INR
CUST100188,ACC900188,Fixed Deposit,22/04/2019,Inactive,Male,30,Tamil Nadu,SME,Student,2790649.75,1180003.06,Expired,Y,N,N,Y,Y,624,0,0,0,Home Loan,3665452.41,0,3425894.3,73309.05,30,0,533.08,480,Very High,1485.28,1331.82,82,20945.05,17/04/2024,Penalty,UPI,229886.7,GBP
CUST100268,ACC900268,Current,04/02/2020,Closed,Female,34,Gujarat,SME,Student,2813394.51,982293.575,Verified,Y,N,N,Y,Y,390,1,0,0,Personal Loan,1879491.61,0,402156.95,37589.83,60,0,4374.65,497,Low,-321.64,1063.65,60.27004219,-12986.3,07/06/2023,Interest,Net Banking,63718.7,INR
CUST100235,ACC900235,Savings,08/05/2023,Inactive,Male,41,Tamil Nadu,HNI,Business Owner,2817637.3,1075676.65,Expired,Y,N,N,Y,N,41,0,0,0,Personal Loan,985784.77,24,0,19715.7,0,0,0,429,Very High,9476.23,484.57,0,47799.9,11/07/2023,Credit,Branch,212520.98,INR
CUST100021,ACC900021,Current,25/05/2022,Closed,Female,23,Karnataka,Corporate,Retired,2824708.46,267470.67,Verified,Y,N,Y,Y,Y,584,1,1,0,No Loan,0,0,0,0,0,1,0,733,Very High,2585.73,1608,23,26624.17,18/07/2019,Credit,Mobile App,148080.25,INR
CUST100015,ACC900015,Fixed Deposit,21/12/2019,Frozen,Female,52,Delhi,Corporate,Business Owner,2829215.26,513378.1,Rejected,Y,Y,N,N,Y,713,1,0,0,No Loan,0,0,0,0,0,0,0,646,Very High,7440.76,665.7,18,72143.1,01/04/2024,Credit,NEFT,253050.11,INR
CUST100494,ACC900494,Checking,28/03/2019,Active,Male,21,Rajasthan,SME,Student,2839344.54,267782.65,Verified,N,N,N,N,Y,565,0,0,0,Personal Loan,4427881.65,48,1162378.21,88557.63,180,1,1944.4,894,Low,1362.54,435.12,19,9531.4,23/09/2024,Interest,RTGS,332552.21,INR
CUST100043,ACC900043,Fixed Deposit,07/04/2019,Active,Female,56,Maharashtra,Retail,Business Owner,2859081.71,1935277.63,Verified,Y,N,Y,N,N,413,0,0,0,Business Loan,2063467.42,0,1789524.92,41269.35,0,0,0,606.9468085,Very High,9723.91,135.27,101,40631.79,29/08/2022,Penalty,RTGS,201956.1,USD
CUST100040,ACC900040,Recurring Deposit,24/09/2023,Closed,Male,35,Tamil Nadu,HNI,Student,2865259.12,876403.54,Pending,Y,N,Y,N,N,692,0,0,1,No Loan,0,0,0,0,0,0,0,333,Medium,7764.66,1972.24,104,36209.04,28/08/2020,Penalty,Branch,300199.39,INR
CUST100232,ACC900232,Fixed Deposit,10/01/2018,Inactive,Male,22,Delhi,Retail,Retired,2881356.31,33950.87,Pending,Y,Y,Y,Y,Y,462,0,0,1,No Loan,0,0,0,0,0,0,0,352,Low,10520.4,391.76,70,65074.74,13/05/2022,Debit,NEFT,277622.09,INR
CUST100093,ACC900093,Current,08/10/2024,Closed,Female,58,Rajasthan,HNI,Self-Employed,2886360.33,853520.28,Rejected,Y,N,Y,N,N,303,1,0,0,Personal Loan,2912555.22,120,2077286.8,58251.1,36.06451613,0,0,452,High,7396.14,1634.24,5,58295.02,04/06/2022,Penalty,IMPS,400007.28,INR
CUST100263,ACC900263,Current,04/01/2019,Inactive,Male,51,Tamil Nadu,SME,Business Owner,2891451.28,1293384.07,Pending,N,N,N,N,N,141,0,0,0,Home Loan,4280343.9,12,2017484.35,85606.88,120,1,5137.26,355,Very High,10576.73,402.32,6,28366.16,14/05/2021,EMI,Branch,83411.27,INR
CUST100098,ACC900098,Recurring Deposit,04/03/2020,Inactive,Female,24,Tamil Nadu,SME,Student,2892226.28,1395499.31,Verified,Y,N,Y,Y,Y,80,0,1,0,No Loan,0,0,0,0,0,0,0,893,Low,12275.59,642.9,60.27004219,29488.01,30/10/2019,Debit,Net Banking,74951.53,INR
CUST100305,ACC900305,Fixed Deposit,27/12/2023,Closed,Male,57,Gujarat,Corporate,Retired,2898255.02,412485.89,Verified,Y,N,N,Y,Y,619,0,0,0,Personal Loan,1710217.2,120,0,34204.34,120,1,2300.59,439,Very High,1258.47,1541.82,60,61786.34,01/06/2021,EMI,Net Banking,273355.19,INR
CUST100370,ACC900370,Recurring Deposit,19/12/2022,Inactive,Male,29,Telangana,HNI,Business Owner,2901398.97,23227339.29,Pending,N,N,N,N,N,716,0,1,0,Auto Loan,1292636.91,0,795075.47,25852.74,36.06451613,0,0,669,Very High,4701.46,764.74,45,68078.78,21/04/2022,Transfer,RTGS,389403.1,GBP
CUST100393,ACC900393,Fixed Deposit,24/12/2022,Inactive,Male,50,Delhi,Retail,Business Owner,2911450.03,833355.47,Verified,N,Y,N,Y,N,57,0,0,0,Auto Loan,899075.29,12,432878.2,17981.51,60,0,4984.97,408,Low,1710.02,972.61,61,39065.06,25/07/2023,Transfer,RTGS,13084.17,EUR
CUST100047,ACC900047,Recurring Deposit,21/03/2018,Active,Male,40,West Bengal,SME,Self-Employed,2920314.22,972855.68,Pending,Y,N,Y,Y,Y,628,1,1,0,Auto Loan,0,60,0,0,0,0,0,783,High,10653.03,293.77,12,54282,18/08/2018,Interest,Branch,417122.24,INR
CUST100341,ACC900341,Recurring Deposit,29/09/2022,Closed,Other,28,Karnataka,SME,Student,2922400.61,1454174.25,Pending,Y,Y,N,Y,N,540,0,0,0,Personal Loan,4995604.97,84,1802108.1,99912.1,0,0,0,667,High,10694.13,-640.97,60.27004219,-11324.14,16/01/2024,Debit,IMPS,1107.43,USD
CUST100032,ACC900032,Checking,24/04/2020,Active,Male,20,Delhi,SME,Business Owner,2923158.44,1441861.9,Verified,N,Y,N,Y,N,195,0,0,0,Personal Loan,3648029.03,60,1099199.56,72960.58,36.06451613,0,0,628,Very High,4721.05,1915.06,84,33390.42,20/08/2024,Penalty,Mobile App,324028.11,EUR
CUST100426,ACC900426,Checking,06/04/2021,Active,Male,63,Telangana,SME,Salaried,2941930.18,428379.42,Verified,N,N,Y,N,N,465,0,0,0,No Loan,0,0,0,0,0,1,0,606.9468085,Very High,2393.12,1628.9,105,-1971.19,08/05/2018,Credit,ATM,8072860.26,INR
CUST100315,ACC900315,Fixed Deposit,27/02/2018,Frozen,Other,63,Rajasthan,Corporate,Business Owner,2976391.89,1965073.42,Verified,Y,N,Y,Y,N,588,1,1,1,No Loan,0,0,0,0,0,1,0,490,Low,12681.03,328.08,33,74243.51,29/11/2019,Credit,Branch,301247.18,GBP
CUST100350,ACC900350,Checking,24/06/2022,Closed,Female,25,Gujarat,SME,Self-Employed,2980776.71,954300.94,Rejected,Y,N,Y,Y,N,413,1,1,0,Personal Loan,145194.09,12,72269.77,2903.88,30,0,2217.07,358,Medium,5711.23,260.92,96,24035.97,02/06/2024,Penalty,NEFT,126608.72,GBP
CUST100301,ACC900301,Savings,19/02/2022,Closed,Male,28,Rajasthan,SME,Business Owner,2982126.13,1713962.13,Verified,Y,N,N,Y,N,106,0,0,0,Home Loan,821203.4,120,248590.79,16424.07,0,0,0,476,Very High,9334.54,1819.03,48,26989.65,07/03/2024,Credit,NEFT,94650.27,INR
CUST100150,ACC900150,Savings,14/06/2020,Active,Female,44,Rajasthan,Corporate,Retired,2987254.24,400140.29,Rejected,Y,N,N,Y,Y,475,0,0,0,Auto Loan,0,60,0,0,180,1,4610.23,427,Very High,1665.95,843.27,45,69431.81,07/10/2021,Debit,Net Banking,230676.41,USD
CUST100486,ACC900486,Checking,07/09/2018,Frozen,Female,29,Rajasthan,SME,Retired,2989105.3,254542.11,Pending,Y,N,N,N,Y,190,0,0,0,Auto Loan,1736643.87,0,0,34732.88,0,0,0,772,Very High,14467.21,377.78,29,6854.9,01/09/2019,EMI,UPI,192362.67,EUR
CUST100187,ACC900187,Current,09/07/2020,Closed,Other,27,Delhi,SME,Self-Employed,2995204.81,397022.6,Pending,Y,N,N,N,N,74,0,0,0,No Loan,0,0,0,0,0,0,0,836,Medium,1509.57,127.63,4,50224.1,16/01/2021,Credit,Net Banking,217668.91,INR
CUST100360,ACC900360,Fixed Deposit,14/04/2023,Closed,Other,47,Tamil Nadu,SME,Retired,2998096,613259.01,Pending,Y,Y,N,Y,N,576,0,0,0,Auto Loan,5077574.04,48,535424.59,101551.48,36.06451613,0,0,832,Very High,6629.6,369.3,53,19072.17,25/10/2022,Penalty,ATM,317486.19,INR
CUST100149,ACC900149,Recurring Deposit,30/09/2019,Inactive,Male,31,Gujarat,HNI,Student,2998789.57,128896.6,Rejected,N,Y,N,N,Y,654,0,0,0,Education Loan,1053649.92,120,332590.5,21073,0,0,0,383,Very High,8202.59,1394.08,67,55410.61,14/01/2019,Transfer,RTGS,467168.77,GBP
CUST100160,ACC900160,Fixed Deposit,29/12/2018,Frozen,Female,37,Rajasthan,Retail,Retired,3013144.8,1719516.94,Verified,Y,Y,Y,Y,Y,124,0,0,0,No Loan,0,0,0,0,0,1,0,306,Medium,9965.2,591.09,10,20904.89,31/08/2024,Transfer,Net Banking,293066.69,INR
CUST100339,ACC900339,Savings,03/09/2019,Inactive,Male,62,Gujarat,SME,Retired,3042514.25,25774614.09,Rejected,Y,N,N,Y,N,47,0,0,0,No Loan,0,0,0,0,0,1,0,597,Medium,13903.24,362.79,112,2776.97,12/10/2020,Transfer,IMPS,445797.02,INR
CUST100394,ACC900394,Savings,18/01/2018,Closed,Female,34,Gujarat,SME,Salaried,3051801.77,893907.26,Verified,Y,Y,N,Y,N,650,1,0,1,No Loan,0,0,0,0,0,1,0,538,High,3010.16,967.125,2,8180.59,24/02/2018,Penalty,Net Banking,241871.68,EUR
CUST100016,ACC900016,Recurring Deposit,25/09/2019,Active,Male,71,Rajasthan,HNI,Business Owner,3078118.12,1373080.26,Verified,Y,Y,N,N,N,674,1,0,0,Personal Loan,4364032.77,84,691958.38,87280.66,120,1,1546.4,517,Medium,7901.23,28.94,31,65078.73,20/03/2024,Interest,Branch,106201.6,USD
CUST100039,ACC900039,Current,28/06/2023,Inactive,Male,38,West Bengal,SME,Self-Employed,3078960.13,1744169.53,Verified,N,Y,Y,Y,Y,468,1,0,0,No Loan,0,0,0,0,0,0,0,386,High,9750.74,957.97,39,14822.98,10/09/2022,Interest,Mobile App,194517.11,INR
CUST100372,ACC900372,Recurring Deposit,20/03/2018,Inactive,Male,42,Maharashtra,SME,Self-Employed,3087084.56,1898665.59,Rejected,Y,N,N,N,N,614,0,0,0,No Loan,0,0,0,0,0,0,0,752,Very High,3228.33,-621.5,35,60739.74,11/05/2022,Transfer,UPI,387210.27,INR
CUST100028,ACC900028,Recurring Deposit,14/06/2021,Closed,Female,58,Telangana,SME,Self-Employed,3104670.13,1891158.62,Expired,Y,Y,N,Y,N,692,0,1,0,Home Loan,2976353.52,120,640038.47,59527.07,0,0,0,751,Very High,8957.19,1168.96,88,34333.65,13/09/2018,Interest,Mobile App,105433.22,INR
CUST100228,ACC900228,Fixed Deposit,23/11/2020,Inactive,Male,74,Gujarat,SME,Retired,3112914.89,1366808.33,Rejected,Y,N,Y,N,N,625,0,1,0,Auto Loan,3937718.97,12,1927184.3,78754.38,30,0,2012.21,714,Very High,9536.41,1481.26,32,68232.97,15/06/2020,EMI,Branch,461530.25,INR
CUST100253,ACC900253,Recurring Deposit,18/09/2018,Inactive,Female,47,Rajasthan,Corporate,Self-Employed,3135388.23,1703228.29,Verified,Y,Y,N,Y,N,199,0,0,0,Education Loan,3727269.68,84,2107105.38,74545.39,0,0,0,844,Very High,4107.67,888.23,23,30755.27,16/01/2022,EMI,RTGS,362293.62,INR
CUST100265,ACC900265,Checking,13/05/2020,Inactive,Female,50,Rajasthan,Retail,Student,3137580.15,982293.575,Verified,N,N,Y,Y,Y,519,0,1,0,No Loan,0,0,0,0,0,0,0,741,Medium,434.11,1194.27,6,63465.67,31/12/2018,Credit,RTGS,427227.13,INR
CUST100379,ACC900379,Current,04/08/2024,Inactive,Male,40,West Bengal,SME,Retired,3141766.22,1396854.92,Pending,N,Y,N,N,Y,346,1,0,0,Business Loan,4167464.74,0,3566832.47,83349.29,0,0,0,488,Low,6991.08,57.58,22,40787.46,11/05/2018,Credit,UPI,218390.72,EUR
CUST100482,ACC900482,Current,13/01/2020,Active,Male,34,Karnataka,HNI,Self-Employed,3158783.16,615988.2,Verified,Y,N,N,Y,Y,245,0,0,0,No Loan,0,0,0,0,0,1,0,662,High,8242.63,1816.42,21,80997.55,01/10/2018,Debit,IMPS,137723.03,EUR
CUST100493,ACC900493,Fixed Deposit,11/11/2018,Frozen,Male,47,West Bengal,Corporate,Student,3159098.09,1744197.05,Verified,N,N,Y,Y,Y,689,0,0,0,No Loan,0,0,0,0,0,1,0,674,Low,1187.85,1008.22,89,50318.9,20/06/2020,Debit,Branch,37490.04,USD
CUST100018,ACC900018,Current,09/06/2024,Closed,Female,72,Maharashtra,SME,Retired,3175628.65,59924.14,Rejected,Y,Y,N,Y,Y,122,0,1,1,Auto Loan,1723794.78,120,287281.36,34475.9,0,0,0,520,Very High,3260.7,223.85,20,26175.21,08/09/2024,Credit,Net Banking,74368.2,INR
CUST100074,ACC900074,Checking,17/11/2023,Active,Female,53,West Bengal,Retail,Retired,3179020.4,211780.5,Verified,Y,N,Y,Y,N,590,0,0,1,No Loan,0,0,0,0,0,0,0,332,High,8249.39,156.17,12,46489.53,24/11/2023,Credit,UPI,175377.05,USD
CUST100067,ACC900067,Recurring Deposit,26/11/2019,Closed,Female,47,Maharashtra,SME,Student,3199313.66,561605.12,Expired,N,N,N,Y,N,689,0,0,1,Education Loan,3021015.84,24,2722631.41,60420.32,180,1,130.84,656,High,12106.28,925.66,24,72614.02,26/07/2022,Interest,Net Banking,37907.78,INR
CUST100208,ACC900208,Fixed Deposit,14/10/2021,Active,Male,66,Delhi,Retail,Salaried,3200977.23,1658799.21,Verified,Y,N,N,Y,N,93,0,0,0,Business Loan,150969.99,120,63446.14,3019.4,90,1,4082.33,824,Medium,12479.66,967.125,16,57521.22,28/12/2020,EMI,Net Banking,467032.38,EUR
CUST100140,ACC900140,Checking,27/06/2020,Closed,Other,21,Tamil Nadu,Corporate,Self-Employed,3207701.29,556871.7,Expired,N,N,N,Y,N,573,0,1,0,Auto Loan,4256977.2,84,1241444.4,85139.54,0,0,0,558,Medium,8976.21,397.07,14,55031.21,18/06/2019,Transfer,NEFT,381006.56,INR
CUST100062,ACC900062,Savings,05/01/2022,Frozen,Male,68,Karnataka,HNI,Business Owner,3236077.16,727331.54,Verified,Y,N,N,N,N,320,0,0,0,Personal Loan,2661335.18,60,2481311.36,53226.7,60,0,1738.29,311,Low,1160.19,412.66,73,42223.64,09/11/2021,EMI,Branch,436632.98,USD
CUST100084,ACC900084,Checking,07/09/2024,Inactive,Male,62,Rajasthan,Retail,Retired,3250654.47,1430715.67,Rejected,Y,N,Y,Y,Y,445,1,0,0,No Loan,0,0,0,0,0,1,0,395,Low,8744.58,1606.63,87,36404.63,01/12/2024,Transfer,UPI,199338.43,INR
CUST100233,ACC900233,Savings,12/08/2023,Frozen,Male,25,Rajasthan,Retail,Retired,3258073.66,1560411.94,Verified,N,N,Y,Y,Y,564,0,0,0,Personal Loan,2616805.42,24,2429467.97,52336.11,180,1,1854.22,847,Medium,9230.57,967.125,96,2652.6,07/11/2022,Interest,Net Banking,375054.94,INR
CUST100113,ACC900113,Savings,25/12/2020,Inactive,Other,44,Telangana,SME,Retired,3295280.77,1021179.93,Rejected,Y,N,Y,Y,N,290,0,0,0,Education Loan,2087729.71,84,1934389.63,41754.59,180,1,2763.51,386,High,4448.21,1359.29,98,33226.25,11/09/2019,Penalty,ATM,508441.35,EUR
CUST100168,ACC900168,Recurring Deposit,12/05/2019,Active,Male,56,Delhi,SME,Retired,3295873.64,406499.87,Rejected,N,N,N,Y,N,74,0,0,0,Auto Loan,1235914.31,0,463086.18,24718.29,120,1,4008.64,719,Medium,4738.56,1992.58,64,73957.99,13/01/2023,Debit,RTGS,274045.42,INR
CUST100230,ACC900230,Fixed Deposit,28/01/2023,Active,Other,37,Gujarat,SME,Retired,3302504.35,1925629.51,Verified,N,Y,N,Y,N,168,1,1,0,No Loan,0,0,0,0,0,0,0,772,Very High,5441.1,100.79,7,11536.76,28/10/2018,Transfer,UPI,351413.05,GBP
CUST100171,ACC900171,Savings,04/10/2020,Inactive,Female,73,Tamil Nadu,SME,Business Owner,3306132.75,1592441.68,Verified,Y,Y,N,Y,N,240,0,1,0,Personal Loan,3197330.14,48,-106111.96,63946.6,0,0,0,339,Very High,13354.35,887.63,80,51891.43,08/01/2020,Debit,UPI,437104.21,INR
CUST100094,ACC900094,Current,13/11/2024,Inactive,Male,31,Delhi,Corporate,Business Owner,3307640.92,1015710.48,Verified,Y,Y,N,Y,N,209,0,0,0,Home Loan,606423.87,84,254636.14,12128.48,180,1,4935.22,509,Very High,10711.47,602.06,14,61234.2,09/05/2020,Transfer,Branch,179600.13,EUR
CUST100118,ACC900118,Checking,05/11/2024,Closed,Male,38,Maharashtra,HNI,Retired,3308862.7,536644.27,Expired,N,N,N,Y,Y,505,0,1,0,Personal Loan,2213398.85,36,0,44267.98,120,1,3586.83,606.9468085,Low,4227.92,176.39,114,62798.57,14/11/2018,Penalty,ATM,233153.53,GBP
CUST100144,ACC900144,Recurring Deposit,13/01/2020,Closed,Female,75,Telangana,HNI,Self-Employed,3311138.27,535449.7,Expired,Y,N,Y,Y,Y,142,0,0,1,Auto Loan,3890937.44,12,3329012.93,77818.75,0,0,0,699,Very High,7941.18,1170.98,14,73630.57,07/06/2019,EMI,Mobile App,176039.11,GBP
CUST100071,ACC900071,Checking,22/06/2019,Frozen,Male,19,Karnataka,SME,Salaried,3319254.47,956437.34,Verified,Y,N,N,Y,N,70,1,1,0,Auto Loan,2889318.94,36,1783275.81,57786.38,36.06451613,0,0,846,Very High,2891.41,507.09,29,34608.72,28/05/2021,Credit,ATM,252187.56,EUR
CUST100197,ACC900197,Current,03/02/2021,Closed,Other,39,West Bengal,Retail,Student,3346175.15,26307.68,Verified,N,N,N,N,N,650,0,0,1,Business Loan,2541540.91,24,2405712.9,50830.82,36.06451613,0,0,684,Very High,3362.31,652.14,75,47353.02,17/01/2022,EMI,RTGS,19860881.43,GBP
CUST100222,ACC900222,Recurring Deposit,01/11/2023,Closed,Female,64,Telangana,SME,Salaried,3352494.58,1685357.3,Verified,Y,N,Y,Y,Y,236,1,0,0,Education Loan,1947616.56,0,1095920.86,38952.33,30,0,2567.97,685,Very High,2026.91,-11.73,103,77882.94,18/07/2024,Interest,UPI,271028.6,GBP
CUST100181,ACC900181,Fixed Deposit,07/01/2020,Closed,Male,37,Telangana,SME,Self-Employed,3352730.14,1890615.34,Verified,N,Y,Y,N,N,691,1,0,0,Business Loan,4005017.49,24,2714070.82,80100.35,0,0,0,888,Very High,13883.64,1068.12,60.27004219,1347960.32,20/04/2019,Interest,IMPS,183399.72,INR
CUST100321,ACC900321,Checking,18/01/2024,Inactive,Male,27,Delhi,Retail,Student,3357700.11,1480425.51,Verified,Y,Y,N,Y,Y,130,0,0,0,Education Loan,746714.66,24,405835.71,14934.29,120,1,263.71,667,Very High,9630.6,61.34,119,26325.37,24/12/2018,Interest,Mobile App,49577.99,INR
CUST100115,ACC900115,Fixed Deposit,14/06/2019,Active,Female,51,Maharashtra,SME,Retired,3362483.12,327346.53,Rejected,N,Y,N,N,N,724,0,0,1,Home Loan,2913122.41,60,386030.67,58262.45,60,0,2206.13,797,High,11112.15,1004.47,75,4241.18,02/06/2020,Penalty,Mobile App,240748.2,INR
CUST100213,ACC900213,Fixed Deposit,19/08/2021,Inactive,Male,57,Rajasthan,HNI,Retired,3366440.07,81008.61,Rejected,Y,Y,Y,Y,Y,504,0,0,0,No Loan,0,0,0,0,0,0,0,369,Very High,11152.64,107.65,20,7422.76,29/11/2018,Transfer,RTGS,377143.97,INR
CUST100410,ACC900410,Current,12/03/2021,Active,Female,59,Rajasthan,Corporate,Retired,3372228.69,907369.7,Verified,N,N,N,N,N,418,0,0,0,Education Loan,130628.98,12,109171.54,2612.58,0,0,0,567,Low,10492.21,531.07,97,66799.04,10/01/2023,Transfer,Net Banking,194563.11,INR
CUST100449,ACC900449,Savings,29/05/2018,Closed,Male,47,Karnataka,SME,Business Owner,3378304.42,316552.18,Rejected,Y,Y,Y,Y,N,433,0,1,0,Auto Loan,152268.85,120,75728.44,3045.38,36.06451613,0,0,578,High,1568.8,211.59,114,34130.73,11/02/2023,Credit,IMPS,393714.25,INR
CUST100134,ACC900134,Fixed Deposit,22/10/2018,Active,Male,36,Rajasthan,Corporate,Retired,3416015.98,670852.73,Verified,Y,N,N,Y,N,684,0,0,0,Home Loan,4238481.58,36,2498783.4,84769.63,0,0,0,500,Very High,1833.26,1221.55,73,52415.21,16/10/2022,Credit,Mobile App,46572.84,INR
